attendance_id,employee_id,employee_name,date,status
31970,EMP041,Abdullah Khan,2025-06-27,Present
31971,EMP041,Abdullah Khan,2025-06-30,Present
31972,EMP041,Abdullah Khan,2025-07-01,Late
31973,EMP041,Abdullah Khan,2025-07-02,Present
31974,EMP041,Abdullah Khan,2025-07-03,Present
31975,EMP041,Abdullah Khan,2025-07-04,Present
31976,EMP041,Abdullah Khan,2025-07-07,Present
31977,EMP041,Abdullah Khan,2025-07-08,Present
31978,EMP041,Abdullah Khan,2025-07-09,Present
31979,EMP041,Abdullah Khan,2025-07-10,Present
31980,EMP041,Abdullah Khan,2025-07-11,Late
31981,EMP041,Abdullah Khan,2025-07-14,Present
31982,EMP041,Abdullah Khan,2025-07-15,Present
31983,EMP041,Abdullah Khan,2025-07-16,Leave
31984,EMP041,Abdullah Khan,2025-07-17,Present
31985,EMP041,Abdullah Khan,2025-07-18,Present
31986,EMP041,Abdullah Khan,2025-07-21,Present
31987,EMP041,Abdullah Khan,2025-07-22,Late
31988,EMP041,Abdullah Khan,2025-07-23,Present
31989,EMP041,Abdullah Khan,2025-07-24,Present
31990,EMP041,Abdullah Khan,2025-07-25,Leave
31991,EMP041,Abdullah Khan,2025-07-28,Present
31992,EMP041,Abdullah Khan,2025-07-29,Present
31993,EMP041,Abdullah Khan,2025-07-30,Present
31994,EMP041,Abdullah Khan,2025-07-31,Leave
31995,EMP041,Abdullah Khan,2025-08-01,Present
31996,EMP041,Abdullah Khan,2025-08-04,Present
31997,EMP041,Abdullah Khan,2025-08-05,Present
31998,EMP041,Abdullah Khan,2025-08-06,Present
31999,EMP041,Abdullah Khan,2025-08-07,Present
32000,EMP041,Abdullah Khan,2025-08-08,Present
32001,EMP041,Abdullah Khan,2025-08-11,Present
32002,EMP041,Abdullah Khan,2025-08-12,Present
32003,EMP041,Abdullah Khan,2025-08-13,Present
32004,EMP041,Abdullah Khan,2025-08-14,Present
32005,EMP041,Abdullah Khan,2025-08-15,Present
32006,EMP041,Abdullah Khan,2025-08-18,Present
32007,EMP041,Abdullah Khan,2025-08-19,Present
32008,EMP041,Abdullah Khan,2025-08-20,Present
32009,EMP041,Abdullah Khan,2025-08-21,Present
32010,EMP041,Abdullah Khan,2025-08-22,Present
32011,EMP041,Abdullah Khan,2025-08-25,Present
32012,EMP041,Abdullah Khan,2025-08-26,Present
32013,EMP041,Abdullah Khan,2025-08-27,Present
32014,EMP041,Abdullah Khan,2025-08-28,Present
32015,EMP041,Abdullah Khan,2025-08-29,Present
32016,EMP041,Abdullah Khan,2025-09-01,Late
32017,EMP041,Abdullah Khan,2025-09-02,Present
32018,EMP041,Abdullah Khan,2025-09-03,Present
32019,EMP041,Abdullah Khan,2025-09-04,Present
32020,EMP041,Abdullah Khan,2025-09-05,Late
32021,EMP041,Abdullah Khan,2025-09-08,Present
32022,EMP041,Abdullah Khan,2025-09-09,Late
32023,EMP041,Abdullah Khan,2025-09-10,Present
32024,EMP041,Abdullah Khan,2025-09-11,Present
32025,EMP041,Abdullah Khan,2025-09-12,Present
32026,EMP041,Abdullah Khan,2025-09-15,Present
32027,EMP041,Abdullah Khan,2025-09-16,Present
32028,EMP041,Abdullah Khan,2025-09-17,Present
32029,EMP041,Abdullah Khan,2025-09-18,Present
32030,EMP041,Abdullah Khan,2025-09-19,Present
32031,EMP041,Abdullah Khan,2025-09-22,Present
32032,EMP041,Abdullah Khan,2025-09-23,Present
32033,EMP041,Abdullah Khan,2025-09-24,Present
32034,EMP041,Abdullah Khan,2025-09-25,Present
32035,EMP041,Abdullah Khan,2025-09-26,Present
32036,EMP041,Abdullah Khan,2025-09-29,Present
32037,EMP041,Abdullah Khan,2025-09-30,Present
32038,EMP041,Abdullah Khan,2025-10-01,Present
32039,EMP041,Abdullah Khan,2025-10-02,Present
32040,EMP041,Abdullah Khan,2025-10-03,Leave
32041,EMP041,Abdullah Khan,2025-10-06,Leave
32042,EMP041,Abdullah Khan,2025-10-07,Present
32043,EMP041,Abdullah Khan,2025-10-08,Present
32044,EMP041,Abdullah Khan,2025-10-09,Present
32045,EMP041,Abdullah Khan,2025-10-10,Present
32046,EMP041,Abdullah Khan,2025-10-13,Late
32047,EMP041,Abdullah Khan,2025-10-14,Late
32048,EMP041,Abdullah Khan,2025-10-15,Present
32049,EMP041,Abdullah Khan,2025-10-16,Present
32050,EMP041,Abdullah Khan,2025-10-17,Present
32051,EMP041,Abdullah Khan,2025-10-20,Present
32052,EMP041,Abdullah Khan,2025-10-21,Present
32053,EMP041,Abdullah Khan,2025-10-22,Present
32054,EMP041,Abdullah Khan,2025-10-23,Present
32055,EMP041,Abdullah Khan,2025-10-24,Present
32056,EMP041,Abdullah Khan,2025-10-27,Present
32057,EMP041,Abdullah Khan,2025-10-28,Present
32058,EMP041,Abdullah Khan,2025-10-29,Present
32059,EMP041,Abdullah Khan,2025-10-30,Present
32060,EMP041,Abdullah Khan,2025-10-31,Absent
32061,EMP041,Abdullah Khan,2025-11-03,Present
32062,EMP041,Abdullah Khan,2025-11-04,Late
32063,EMP041,Abdullah Khan,2025-11-05,Present
32064,EMP041,Abdullah Khan,2025-11-06,Present
32065,EMP041,Abdullah Khan,2025-11-07,Present
32066,EMP041,Abdullah Khan,2025-11-10,Present
32067,EMP041,Abdullah Khan,2025-11-11,Present
32068,EMP041,Abdullah Khan,2025-11-12,Present
32069,EMP041,Abdullah Khan,2025-11-13,Present
32070,EMP041,Abdullah Khan,2025-11-14,Late
32071,EMP041,Abdullah Khan,2025-11-17,Present
32072,EMP041,Abdullah Khan,2025-11-18,Present
32073,EMP041,Abdullah Khan,2025-11-19,Present
32074,EMP041,Abdullah Khan,2025-11-20,Present
32075,EMP041,Abdullah Khan,2025-11-21,Present
32076,EMP041,Abdullah Khan,2025-11-24,Present
32077,EMP041,Abdullah Khan,2025-11-25,Present
32078,EMP041,Abdullah Khan,2025-11-26,Present
32079,EMP041,Abdullah Khan,2025-11-27,Present
32080,EMP041,Abdullah Khan,2025-11-28,Present
32081,EMP041,Abdullah Khan,2025-12-01,Present
32082,EMP041,Abdullah Khan,2025-12-02,Present
32083,EMP041,Abdullah Khan,2025-12-03,Present
32084,EMP041,Abdullah Khan,2025-12-04,Present
32085,EMP041,Abdullah Khan,2025-12-05,Absent
32086,EMP041,Abdullah Khan,2025-12-08,Present
32087,EMP041,Abdullah Khan,2025-12-09,Present
32088,EMP041,Abdullah Khan,2025-12-10,Present
32089,EMP041,Abdullah Khan,2025-12-11,Present
32090,EMP041,Abdullah Khan,2025-12-12,Present
32091,EMP041,Abdullah Khan,2025-12-15,Leave
32092,EMP041,Abdullah Khan,2025-12-16,Present
32093,EMP041,Abdullah Khan,2025-12-17,Present
32094,EMP041,Abdullah Khan,2025-12-18,Present
32095,EMP041,Abdullah Khan,2025-12-19,Present
32096,EMP041,Abdullah Khan,2025-12-22,Present
32097,EMP041,Abdullah Khan,2025-12-23,Absent
32098,EMP041,Abdullah Khan,2025-12-24,Present
32099,EMP041,Abdullah Khan,2025-12-25,Present
32100,EMP041,Abdullah Khan,2025-12-26,Present
32101,EMP041,Abdullah Khan,2025-12-29,Present
32102,EMP041,Abdullah Khan,2025-12-30,Late
32103,EMP041,Abdullah Khan,2025-12-31,Late
32104,EMP042,Salman Ahmed,2023-01-02,Present
32105,EMP042,Salman Ahmed,2023-01-03,Present
32106,EMP042,Salman Ahmed,2023-01-04,Present
32107,EMP042,Salman Ahmed,2023-01-05,Present
32108,EMP042,Salman Ahmed,2023-01-06,Present
32109,EMP042,Salman Ahmed,2023-01-09,Present
32110,EMP042,Salman Ahmed,2023-01-10,Present
32111,EMP042,Salman Ahmed,2023-01-11,Absent
32112,EMP042,Salman Ahmed,2023-01-12,Present
32113,EMP042,Salman Ahmed,2023-01-13,Present
32114,EMP042,Salman Ahmed,2023-01-16,Late
32115,EMP042,Salman Ahmed,2023-01-17,Present
32116,EMP042,Salman Ahmed,2023-01-18,Present
32117,EMP042,Salman Ahmed,2023-01-19,Present
32118,EMP042,Salman Ahmed,2023-01-20,Present
32119,EMP042,Salman Ahmed,2023-01-23,Present
32120,EMP042,Salman Ahmed,2023-01-24,Present
32121,EMP042,Salman Ahmed,2023-01-25,Present
32122,EMP042,Salman Ahmed,2023-01-26,Present
32123,EMP042,Salman Ahmed,2023-01-27,Present
32124,EMP042,Salman Ahmed,2023-01-30,Present
32125,EMP042,Salman Ahmed,2023-01-31,Present
32126,EMP042,Salman Ahmed,2023-02-01,Present
32127,EMP042,Salman Ahmed,2023-02-02,Present
32128,EMP042,Salman Ahmed,2023-02-03,Late
32129,EMP042,Salman Ahmed,2023-02-06,Present
32130,EMP042,Salman Ahmed,2023-02-07,Present
32131,EMP042,Salman Ahmed,2023-02-08,Late
32132,EMP042,Salman Ahmed,2023-02-09,Present
32133,EMP042,Salman Ahmed,2023-02-10,Present
32134,EMP042,Salman Ahmed,2023-02-13,Present
32135,EMP042,Salman Ahmed,2023-02-14,Present
32136,EMP042,Salman Ahmed,2023-02-15,Present
32137,EMP042,Salman Ahmed,2023-02-16,Present
32138,EMP042,Salman Ahmed,2023-02-17,Absent
32139,EMP042,Salman Ahmed,2023-02-20,Present
32140,EMP042,Salman Ahmed,2023-02-21,Present
32141,EMP042,Salman Ahmed,2023-02-22,Present
32142,EMP042,Salman Ahmed,2023-02-23,Present
32143,EMP042,Salman Ahmed,2023-02-24,Present
32144,EMP042,Salman Ahmed,2023-02-27,Present
32145,EMP042,Salman Ahmed,2023-02-28,Present
32146,EMP042,Salman Ahmed,2023-03-01,Present
32147,EMP042,Salman Ahmed,2023-03-02,Leave
32148,EMP042,Salman Ahmed,2023-03-03,Present
32149,EMP042,Salman Ahmed,2023-03-06,Present
32150,EMP042,Salman Ahmed,2023-03-07,Present
32151,EMP042,Salman Ahmed,2023-03-08,Present
32152,EMP042,Salman Ahmed,2023-03-09,Leave
32153,EMP042,Salman Ahmed,2023-03-10,Present
32154,EMP042,Salman Ahmed,2023-03-13,Present
32155,EMP042,Salman Ahmed,2023-03-14,Present
32156,EMP042,Salman Ahmed,2023-03-15,Present
32157,EMP042,Salman Ahmed,2023-03-16,Present
32158,EMP042,Salman Ahmed,2023-03-17,Present
32159,EMP042,Salman Ahmed,2023-03-20,Present
32160,EMP042,Salman Ahmed,2023-03-21,Present
32161,EMP042,Salman Ahmed,2023-03-22,Present
32162,EMP042,Salman Ahmed,2023-03-23,Present
32163,EMP042,Salman Ahmed,2023-03-24,Present
32164,EMP042,Salman Ahmed,2023-03-27,Present
32165,EMP042,Salman Ahmed,2023-03-28,Present
32166,EMP042,Salman Ahmed,2023-03-29,Present
32167,EMP042,Salman Ahmed,2023-03-30,Absent
32168,EMP042,Salman Ahmed,2023-03-31,Present
32169,EMP042,Salman Ahmed,2023-04-03,Present
32170,EMP042,Salman Ahmed,2023-04-04,Late
32171,EMP042,Salman Ahmed,2023-04-05,Present
32172,EMP042,Salman Ahmed,2023-04-06,Present
32173,EMP042,Salman Ahmed,2023-04-07,Present
32174,EMP042,Salman Ahmed,2023-04-10,Present
32175,EMP042,Salman Ahmed,2023-04-11,Present
32176,EMP042,Salman Ahmed,2023-04-12,Present
32177,EMP042,Salman Ahmed,2023-04-13,Present
32178,EMP042,Salman Ahmed,2023-04-14,Present
32179,EMP042,Salman Ahmed,2023-04-17,Leave
32180,EMP042,Salman Ahmed,2023-04-18,Present
32181,EMP042,Salman Ahmed,2023-04-19,Present
32182,EMP042,Salman Ahmed,2023-04-20,Present
32183,EMP042,Salman Ahmed,2023-04-21,Present
32184,EMP042,Salman Ahmed,2023-04-24,Present
32185,EMP042,Salman Ahmed,2023-04-25,Present
32186,EMP042,Salman Ahmed,2023-04-26,Present
32187,EMP042,Salman Ahmed,2023-04-27,Present
32188,EMP042,Salman Ahmed,2023-04-28,Present
32189,EMP042,Salman Ahmed,2023-05-01,Present
32190,EMP042,Salman Ahmed,2023-05-02,Late
32191,EMP042,Salman Ahmed,2023-05-03,Present
32192,EMP042,Salman Ahmed,2023-05-04,Present
32193,EMP042,Salman Ahmed,2023-05-05,Absent
32194,EMP042,Salman Ahmed,2023-05-08,Present
32195,EMP042,Salman Ahmed,2023-05-09,Present
32196,EMP042,Salman Ahmed,2023-05-10,Present
32197,EMP042,Salman Ahmed,2023-05-11,Present
32198,EMP042,Salman Ahmed,2023-05-12,Present
32199,EMP042,Salman Ahmed,2023-05-15,Present
32200,EMP042,Salman Ahmed,2023-05-16,Present
32201,EMP042,Salman Ahmed,2023-05-17,Present
32202,EMP042,Salman Ahmed,2023-05-18,Present
32203,EMP042,Salman Ahmed,2023-05-19,Late
32204,EMP042,Salman Ahmed,2023-05-22,Present
32205,EMP042,Salman Ahmed,2023-05-23,Present
32206,EMP042,Salman Ahmed,2023-05-24,Present
32207,EMP042,Salman Ahmed,2023-05-25,Present
32208,EMP042,Salman Ahmed,2023-05-26,Present
32209,EMP042,Salman Ahmed,2023-05-29,Present
32210,EMP042,Salman Ahmed,2023-05-30,Present
32211,EMP042,Salman Ahmed,2023-05-31,Present
32212,EMP042,Salman Ahmed,2023-06-01,Present
32213,EMP042,Salman Ahmed,2023-06-02,Present
32214,EMP042,Salman Ahmed,2023-06-05,Present
32215,EMP042,Salman Ahmed,2023-06-06,Present
32216,EMP042,Salman Ahmed,2023-06-07,Present
32217,EMP042,Salman Ahmed,2023-06-08,Present
32218,EMP042,Salman Ahmed,2023-06-09,Leave
32219,EMP042,Salman Ahmed,2023-06-12,Present
32220,EMP042,Salman Ahmed,2023-06-13,Present
32221,EMP042,Salman Ahmed,2023-06-14,Present
32222,EMP042,Salman Ahmed,2023-06-15,Absent
32223,EMP042,Salman Ahmed,2023-06-16,Present
32224,EMP042,Salman Ahmed,2023-06-19,Late
32225,EMP042,Salman Ahmed,2023-06-20,Present
32226,EMP042,Salman Ahmed,2023-06-21,Present
32227,EMP042,Salman Ahmed,2023-06-22,Present
32228,EMP042,Salman Ahmed,2023-06-23,Present
32229,EMP042,Salman Ahmed,2023-06-26,Present
32230,EMP042,Salman Ahmed,2023-06-27,Present
32231,EMP042,Salman Ahmed,2023-06-28,Present
32232,EMP042,Salman Ahmed,2023-06-29,Present
32233,EMP042,Salman Ahmed,2023-06-30,Present
32234,EMP042,Salman Ahmed,2023-07-03,Absent
32235,EMP042,Salman Ahmed,2023-07-04,Present
32236,EMP042,Salman Ahmed,2023-07-05,Present
32237,EMP042,Salman Ahmed,2023-07-06,Late
32238,EMP042,Salman Ahmed,2023-07-07,Present
32239,EMP042,Salman Ahmed,2023-07-10,Present
32240,EMP042,Salman Ahmed,2023-07-11,Present
32241,EMP042,Salman Ahmed,2023-07-12,Present
32242,EMP042,Salman Ahmed,2023-07-13,Present
32243,EMP042,Salman Ahmed,2023-07-14,Present
32244,EMP042,Salman Ahmed,2023-07-17,Present
32245,EMP042,Salman Ahmed,2023-07-18,Present
32246,EMP042,Salman Ahmed,2023-07-19,Present
32247,EMP042,Salman Ahmed,2023-07-20,Present
32248,EMP042,Salman Ahmed,2023-07-21,Present
32249,EMP042,Salman Ahmed,2023-07-24,Present
32250,EMP042,Salman Ahmed,2023-07-25,Leave
32251,EMP042,Salman Ahmed,2023-07-26,Present
32252,EMP042,Salman Ahmed,2023-07-27,Present
32253,EMP042,Salman Ahmed,2023-07-28,Present
32254,EMP042,Salman Ahmed,2023-07-31,Present
32255,EMP042,Salman Ahmed,2023-08-01,Present
32256,EMP042,Salman Ahmed,2023-08-02,Present
32257,EMP042,Salman Ahmed,2023-08-03,Present
32258,EMP042,Salman Ahmed,2023-08-04,Present
32259,EMP042,Salman Ahmed,2023-08-07,Present
32260,EMP042,Salman Ahmed,2023-08-08,Present
32261,EMP042,Salman Ahmed,2023-08-09,Present
32262,EMP042,Salman Ahmed,2023-08-10,Present
32263,EMP042,Salman Ahmed,2023-08-11,Present
32264,EMP042,Salman Ahmed,2023-08-14,Present
32265,EMP042,Salman Ahmed,2023-08-15,Present
32266,EMP042,Salman Ahmed,2023-08-16,Present
32267,EMP042,Salman Ahmed,2023-08-17,Present
32268,EMP042,Salman Ahmed,2023-08-18,Present
32269,EMP042,Salman Ahmed,2023-08-21,Present
32270,EMP042,Salman Ahmed,2023-08-22,Present
32271,EMP042,Salman Ahmed,2023-08-23,Present
32272,EMP042,Salman Ahmed,2023-08-24,Present
32273,EMP042,Salman Ahmed,2023-08-25,Leave
32274,EMP042,Salman Ahmed,2023-08-28,Present
32275,EMP042,Salman Ahmed,2023-08-29,Present
32276,EMP042,Salman Ahmed,2023-08-30,Present
32277,EMP042,Salman Ahmed,2023-08-31,Present
32278,EMP042,Salman Ahmed,2023-09-01,Present
32279,EMP042,Salman Ahmed,2023-09-04,Present
32280,EMP042,Salman Ahmed,2023-09-05,Present
32281,EMP042,Salman Ahmed,2023-09-06,Present
32282,EMP042,Salman Ahmed,2023-09-07,Present
32283,EMP042,Salman Ahmed,2023-09-08,Present
32284,EMP042,Salman Ahmed,2023-09-11,Present
32285,EMP042,Salman Ahmed,2023-09-12,Present
32286,EMP042,Salman Ahmed,2023-09-13,Present
32287,EMP042,Salman Ahmed,2023-09-14,Present
32288,EMP042,Salman Ahmed,2023-09-15,Present
32289,EMP042,Salman Ahmed,2023-09-18,Present
32290,EMP042,Salman Ahmed,2023-09-19,Present
32291,EMP042,Salman Ahmed,2023-09-20,Present
32292,EMP042,Salman Ahmed,2023-09-21,Late
32293,EMP042,Salman Ahmed,2023-09-22,Present
32294,EMP042,Salman Ahmed,2023-09-25,Present
32295,EMP042,Salman Ahmed,2023-09-26,Present
32296,EMP042,Salman Ahmed,2023-09-27,Present
32297,EMP042,Salman Ahmed,2023-09-28,Present
32298,EMP042,Salman Ahmed,2023-09-29,Present
32299,EMP042,Salman Ahmed,2023-10-02,Present
32300,EMP042,Salman Ahmed,2023-10-03,Present
32301,EMP042,Salman Ahmed,2023-10-04,Present
32302,EMP042,Salman Ahmed,2023-10-05,Present
32303,EMP042,Salman Ahmed,2023-10-06,Present
32304,EMP042,Salman Ahmed,2023-10-09,Late
32305,EMP042,Salman Ahmed,2023-10-10,Present
32306,EMP042,Salman Ahmed,2023-10-11,Leave
32307,EMP042,Salman Ahmed,2023-10-12,Present
32308,EMP042,Salman Ahmed,2023-10-13,Absent
32309,EMP042,Salman Ahmed,2023-10-16,Present
32310,EMP042,Salman Ahmed,2023-10-17,Present
32311,EMP042,Salman Ahmed,2023-10-18,Present
32312,EMP042,Salman Ahmed,2023-10-19,Present
32313,EMP042,Salman Ahmed,2023-10-20,Present
32314,EMP042,Salman Ahmed,2023-10-23,Present
32315,EMP042,Salman Ahmed,2023-10-24,Present
32316,EMP042,Salman Ahmed,2023-10-25,Present
32317,EMP042,Salman Ahmed,2023-10-26,Present
32318,EMP042,Salman Ahmed,2023-10-27,Present
32319,EMP042,Salman Ahmed,2023-10-30,Present
32320,EMP042,Salman Ahmed,2023-10-31,Present
32321,EMP042,Salman Ahmed,2023-11-01,Present
32322,EMP042,Salman Ahmed,2023-11-02,Present
32323,EMP042,Salman Ahmed,2023-11-03,Present
32324,EMP042,Salman Ahmed,2023-11-06,Present
32325,EMP042,Salman Ahmed,2023-11-07,Late
32326,EMP042,Salman Ahmed,2023-11-08,Present
32327,EMP042,Salman Ahmed,2023-11-09,Present
32328,EMP042,Salman Ahmed,2023-11-10,Present
32329,EMP042,Salman Ahmed,2023-11-13,Present
32330,EMP042,Salman Ahmed,2023-11-14,Present
32331,EMP042,Salman Ahmed,2023-11-15,Present
32332,EMP042,Salman Ahmed,2023-11-16,Leave
32333,EMP042,Salman Ahmed,2023-11-17,Present
32334,EMP042,Salman Ahmed,2023-11-20,Late
32335,EMP042,Salman Ahmed,2023-11-21,Present
32336,EMP042,Salman Ahmed,2023-11-22,Late
32337,EMP042,Salman Ahmed,2023-11-23,Present
32338,EMP042,Salman Ahmed,2023-11-24,Leave
32339,EMP042,Salman Ahmed,2023-11-27,Present
32340,EMP042,Salman Ahmed,2023-11-28,Absent
32341,EMP042,Salman Ahmed,2023-11-29,Present
32342,EMP042,Salman Ahmed,2023-11-30,Present
32343,EMP042,Salman Ahmed,2023-12-01,Present
32344,EMP042,Salman Ahmed,2023-12-04,Present
32345,EMP042,Salman Ahmed,2023-12-05,Absent
32346,EMP042,Salman Ahmed,2023-12-06,Present
32347,EMP042,Salman Ahmed,2023-12-07,Present
32348,EMP042,Salman Ahmed,2023-12-08,Present
32349,EMP042,Salman Ahmed,2023-12-11,Present
32350,EMP042,Salman Ahmed,2023-12-12,Present
32351,EMP042,Salman Ahmed,2023-12-13,Present
32352,EMP042,Salman Ahmed,2023-12-14,Present
32353,EMP042,Salman Ahmed,2023-12-15,Present
32354,EMP042,Salman Ahmed,2023-12-18,Present
32355,EMP042,Salman Ahmed,2023-12-19,Present
32356,EMP042,Salman Ahmed,2023-12-20,Present
32357,EMP042,Salman Ahmed,2023-12-21,Present
32358,EMP042,Salman Ahmed,2023-12-22,Late
32359,EMP042,Salman Ahmed,2023-12-25,Present
32360,EMP042,Salman Ahmed,2023-12-26,Absent
32361,EMP042,Salman Ahmed,2023-12-27,Present
32362,EMP042,Salman Ahmed,2023-12-28,Present
32363,EMP042,Salman Ahmed,2023-12-29,Present
32364,EMP042,Salman Ahmed,2024-01-01,Present
32365,EMP042,Salman Ahmed,2024-01-02,Present
32366,EMP042,Salman Ahmed,2024-01-03,Present
32367,EMP042,Salman Ahmed,2024-01-04,Present
32368,EMP042,Salman Ahmed,2024-01-05,Present
32369,EMP042,Salman Ahmed,2024-01-08,Absent
32370,EMP042,Salman Ahmed,2024-01-09,Present
32371,EMP042,Salman Ahmed,2024-01-10,Present
32372,EMP042,Salman Ahmed,2024-01-11,Present
32373,EMP042,Salman Ahmed,2024-01-12,Absent
32374,EMP042,Salman Ahmed,2024-01-15,Present
32375,EMP042,Salman Ahmed,2024-01-16,Present
32376,EMP042,Salman Ahmed,2024-01-17,Present
32377,EMP042,Salman Ahmed,2024-01-18,Present
32378,EMP042,Salman Ahmed,2024-01-19,Present
32379,EMP042,Salman Ahmed,2024-01-22,Present
32380,EMP042,Salman Ahmed,2024-01-23,Present
32381,EMP042,Salman Ahmed,2024-01-24,Present
32382,EMP042,Salman Ahmed,2024-01-25,Present
32383,EMP042,Salman Ahmed,2024-01-26,Present
32384,EMP042,Salman Ahmed,2024-01-29,Present
32385,EMP042,Salman Ahmed,2024-01-30,Present
32386,EMP042,Salman Ahmed,2024-01-31,Present
32387,EMP042,Salman Ahmed,2024-02-01,Present
32388,EMP042,Salman Ahmed,2024-02-02,Present
32389,EMP042,Salman Ahmed,2024-02-05,Present
32390,EMP042,Salman Ahmed,2024-02-06,Present
32391,EMP042,Salman Ahmed,2024-02-07,Present
32392,EMP042,Salman Ahmed,2024-02-08,Present
32393,EMP042,Salman Ahmed,2024-02-09,Present
32394,EMP042,Salman Ahmed,2024-02-12,Present
32395,EMP042,Salman Ahmed,2024-02-13,Present
32396,EMP042,Salman Ahmed,2024-02-14,Leave
32397,EMP042,Salman Ahmed,2024-02-15,Late
32398,EMP042,Salman Ahmed,2024-02-16,Present
32399,EMP042,Salman Ahmed,2024-02-19,Present
32400,EMP042,Salman Ahmed,2024-02-20,Present
32401,EMP042,Salman Ahmed,2024-02-21,Present
32402,EMP042,Salman Ahmed,2024-02-22,Present
32403,EMP042,Salman Ahmed,2024-02-23,Present
32404,EMP042,Salman Ahmed,2024-02-26,Present
32405,EMP042,Salman Ahmed,2024-02-27,Present
32406,EMP042,Salman Ahmed,2024-02-28,Present
32407,EMP042,Salman Ahmed,2024-02-29,Leave
32408,EMP042,Salman Ahmed,2024-03-01,Present
32409,EMP042,Salman Ahmed,2024-03-04,Present
32410,EMP042,Salman Ahmed,2024-03-05,Present
32411,EMP042,Salman Ahmed,2024-03-06,Present
32412,EMP042,Salman Ahmed,2024-03-07,Absent
32413,EMP042,Salman Ahmed,2024-03-08,Present
32414,EMP042,Salman Ahmed,2024-03-11,Present
32415,EMP042,Salman Ahmed,2024-03-12,Present
32416,EMP042,Salman Ahmed,2024-03-13,Present
32417,EMP042,Salman Ahmed,2024-03-14,Present
32418,EMP042,Salman Ahmed,2024-03-15,Present
32419,EMP042,Salman Ahmed,2024-03-18,Present
32420,EMP042,Salman Ahmed,2024-03-19,Present
32421,EMP042,Salman Ahmed,2024-03-20,Absent
32422,EMP042,Salman Ahmed,2024-03-21,Present
32423,EMP042,Salman Ahmed,2024-03-22,Present
32424,EMP042,Salman Ahmed,2024-03-25,Present
32425,EMP042,Salman Ahmed,2024-03-26,Leave
32426,EMP042,Salman Ahmed,2024-03-27,Present
32427,EMP042,Salman Ahmed,2024-03-28,Present
32428,EMP042,Salman Ahmed,2024-03-29,Present
32429,EMP042,Salman Ahmed,2024-04-01,Absent
32430,EMP042,Salman Ahmed,2024-04-02,Present
32431,EMP042,Salman Ahmed,2024-04-03,Present
32432,EMP042,Salman Ahmed,2024-04-04,Present
32433,EMP042,Salman Ahmed,2024-04-05,Present
32434,EMP042,Salman Ahmed,2024-04-08,Present
32435,EMP042,Salman Ahmed,2024-04-09,Present
32436,EMP042,Salman Ahmed,2024-04-10,Present
32437,EMP042,Salman Ahmed,2024-04-11,Present
32438,EMP042,Salman Ahmed,2024-04-12,Present
32439,EMP042,Salman Ahmed,2024-04-15,Present
32440,EMP042,Salman Ahmed,2024-04-16,Present
32441,EMP042,Salman Ahmed,2024-04-17,Present
32442,EMP042,Salman Ahmed,2024-04-18,Present
32443,EMP042,Salman Ahmed,2024-04-19,Present
32444,EMP042,Salman Ahmed,2024-04-22,Present
32445,EMP042,Salman Ahmed,2024-04-23,Late
32446,EMP042,Salman Ahmed,2024-04-24,Present
32447,EMP042,Salman Ahmed,2024-04-25,Present
32448,EMP042,Salman Ahmed,2024-04-26,Present
32449,EMP042,Salman Ahmed,2024-04-29,Present
32450,EMP042,Salman Ahmed,2024-04-30,Absent
32451,EMP042,Salman Ahmed,2024-05-01,Present
32452,EMP042,Salman Ahmed,2024-05-02,Present
32453,EMP042,Salman Ahmed,2024-05-03,Present
32454,EMP042,Salman Ahmed,2024-05-06,Present
32455,EMP042,Salman Ahmed,2024-05-07,Present
32456,EMP042,Salman Ahmed,2024-05-08,Present
32457,EMP042,Salman Ahmed,2024-05-09,Present
32458,EMP042,Salman Ahmed,2024-05-10,Present
32459,EMP042,Salman Ahmed,2024-05-13,Present
32460,EMP042,Salman Ahmed,2024-05-14,Present
32461,EMP042,Salman Ahmed,2024-05-15,Present
32462,EMP042,Salman Ahmed,2024-05-16,Present
32463,EMP042,Salman Ahmed,2024-05-17,Late
32464,EMP042,Salman Ahmed,2024-05-20,Present
32465,EMP042,Salman Ahmed,2024-05-21,Present
32466,EMP042,Salman Ahmed,2024-05-22,Present
32467,EMP042,Salman Ahmed,2024-05-23,Present
32468,EMP042,Salman Ahmed,2024-05-24,Present
32469,EMP042,Salman Ahmed,2024-05-27,Present
32470,EMP042,Salman Ahmed,2024-05-28,Present
32471,EMP042,Salman Ahmed,2024-05-29,Present
32472,EMP042,Salman Ahmed,2024-05-30,Present
32473,EMP042,Salman Ahmed,2024-05-31,Present
32474,EMP042,Salman Ahmed,2024-06-03,Present
32475,EMP042,Salman Ahmed,2024-06-04,Present
32476,EMP042,Salman Ahmed,2024-06-05,Present
32477,EMP042,Salman Ahmed,2024-06-06,Present
32478,EMP042,Salman Ahmed,2024-06-07,Present
32479,EMP042,Salman Ahmed,2024-06-10,Absent
32480,EMP042,Salman Ahmed,2024-06-11,Present
32481,EMP042,Salman Ahmed,2024-06-12,Absent
32482,EMP042,Salman Ahmed,2024-06-13,Present
32483,EMP042,Salman Ahmed,2024-06-14,Present
32484,EMP042,Salman Ahmed,2024-06-17,Present
32485,EMP042,Salman Ahmed,2024-06-18,Present
